id_producto,sku,category,size,color,stock
4983,JNE3616-KR-XL,KURTA,XL,Maroon,4.0
4984,JNE3616-KR-XS,KURTA,XS,Maroon,5.0
4985,JNE3616-KR-XXL,KURTA,XXL,Maroon,3.0
4986,JNE3616-KR-XXXL,KURTA,XXXL,Maroon,6.0
4987,JNE3617-KR-L,KURTA,L,Black,44.0
4988,JNE3617-KR-M,KURTA,M,Black,47.0
4989,JNE3617-KR-S,KURTA,S,Black,120.0
4990,JNE3617-KR-XL,KURTA,XL,Black,45.0
4991,JNE3617-KR-XS,KURTA,XS,Black,13.0
4992,JNE3617-KR-XXL,KURTA,XXL,Black,91.0
4993,JNE3617-KR-XXXL,KURTA,XXXL,Black,3.0
4994,JNE3618-KR-L,KURTA,L,Teal,1.0
4995,JNE3618-KR-M,KURTA,M,Teal,9.0
4996,JNE3618-KR-S,KURTA,S,Teal,7.0
4997,JNE3618-KR-XL,KURTA,XL,Teal,5.0
4998,JNE3618-KR-XS,KURTA,XS,Teal,8.0
4999,JNE3618-KR-XXL,KURTA,XXL,Teal,2.0
5000,JNE3618-KR-XXXL,KURTA,XXXL,Teal,13.0
5001,JNE3619-KR-L,KURTA,L,Black,10.0
5002,JNE3619-KR-M,KURTA,M,Black,9.0
5003,JNE3619-KR-S,KURTA,S,Black,24.0
5004,JNE3619-KR-XL,KURTA,XL,Black,10.0
5005,JNE3619-KR-XS,KURTA,XS,Black,3.0
5006,JNE3619-KR-XXL,KURTA,XXL,Black,4.0
5007,JNE3619-KR-XXXL,KURTA,XXXL,Black,1.0
5008,JNE3620-KR-L,KURTA,L,Magenta,14.0
5009,JNE3620-KR-M,KURTA,M,Magenta,23.0
5010,JNE3620-KR-S,KURTA,S,Magenta,21.0
5011,JNE3620-KR-XL,KURTA,XL,Magenta,20.0
5012,JNE3620-KR-XS,KURTA,XS,Magenta,1.0
5013,JNE3620-KR-XXL,KURTA,XXL,Magenta,2.0
5014,JNE3620-KR-XXXL,KURTA,XXXL,Magenta,2.0
5015,JNE3621-KR-L,KURTA,L,OFF WHITE,9.0
5016,JNE3621-KR-M,KURTA,M,OFF WHITE,4.0
5017,JNE3621-KR-S,KURTA,S,OFF WHITE,8.0
5018,JNE3621-KR-XL,KURTA,XL,OFF WHITE,5.0
5019,JNE3621-KR-XS,KURTA,XS,OFF WHITE,18.0
5020,JNE3621-KR-XXL,KURTA,XXL,OFF WHITE,5.0
5021,JNE3621-KR-XXXL,KURTA,XXXL,OFF WHITE,17.0
5022,JNE3622-KR-L,KURTA,L,Black,5.0
5023,JNE3622-KR-M,KURTA,M,Black,2.0
5024,JNE3622-KR-S,KURTA,S,Black,38.0
5025,JNE3622-KR-XL,KURTA,XL,Black,1.0
5026,JNE3622-KR-XS,KURTA,XS,Black,25.0
5027,JNE3622-KR-XXL,KURTA,XXL,Black,6.0
5028,JNE3622-KR-XXXL,KURTA,XXXL,Black,2.0
5029,JNE3623-KR-L,KURTA,L,Green,0.0
5030,JNE3623-KR-M,KURTA,M,Green,2.0
5031,JNE3623-KR-S,KURTA,S,Green,2.0
5032,JNE3623-KR-XL,KURTA,XL,Green,0.0
5033,JNE3623-KR-XS,KURTA,XS,Green,6.0
5034,JNE3623-KR-XXL,KURTA,XXL,Green,0.0
5035,JNE3623-KR-XXXL,KURTA,XXXL,Green,8.0
5036,JNE3624-KR-L,KURTA,L,Taupe,0.0
5037,JNE3624-KR-M,KURTA,M,Taupe,0.0
5038,JNE3624-KR-S,KURTA,S,Taupe,3.0
5039,JNE3624-KR-XL,KURTA,XL,Taupe,1.0
5040,,KURTA,XS,Taupe,1.0
5041,JNE3624-KR-XXL,KURTA,XXL,Taupe,1.0
5042,JNE3625-DR-L,DRESS,L,Peach,5.0
5043,JNE3625-DR-M,DRESS,M,Peach,9.0
5044,JNE3625-DR-S,DRESS,S,Peach,32.0
5045,JNE3625-DR-XL,DRESS,XL,Peach,8.0
5046,JNE3625-DR-XS,DRESS,XS,Peach,38.0
5047,JNE3625-DR-XXL,DRESS,XXL,Peach,21.0
5048,JNE3625-DR-XXXL,DRESS,XXXL,Peach,31.0
5049,JNE3626-KR-L,KURTA,L,Black,1.0
5050,JNE3626-KR-M,KURTA,M,Black,2.0
5051,JNE3626-KR-S,KURTA,S,Black,4.0
5052,JNE3626-KR-XL,KURTA,XL,Black,1.0
5053,JNE3626-KR-XXL,KURTA,XXL,Black,2.0
5054,JNE3627-KR-L,KURTA,L,Turquoise Blue,2.0
5055,JNE3627-KR-M,KURTA,M,Turquoise Blue,4.0
5056,JNE3627-KR-S,KURTA,S,Turquoise Blue,3.0
5057,JNE3627-KR-XL,KURTA,XL,Turquoise Blue,4.0
5058,JNE3627-KR-XS,KURTA,XS,Turquoise Blue,7.0
5059,JNE3627-KR-XXL,KURTA,XXL,Turquoise Blue,3.0
5060,JNE3627-KR-XXXL,KURTA,XXXL,Turquoise Blue,2.0
5061,JNE3628-KR-L,KURTA,L,Brown,3.0
5062,JNE3628-KR-M,KURTA,M,Brown,2.0
5063,JNE3628-KR-S,KURTA,S,Brown,37.0
5064,JNE3628-KR-XL,KURTA,XL,Brown,2.0
5065,JNE3628-KR-XS,KURTA,XS,Brown,56.0
5066,JNE3628-KR-XXL,KURTA,XXL,Brown,6.0
5067,JNE3628-KR-XXXL,KURTA,XXXL,Brown,34.0
5068,JNE3629-KR-L,KURTA,L,Green,3.0
5069,JNE3629-KR-M,KURTA,M,Green,1.0
5070,JNE3629-KR-S,KURTA,S,Green,10.0
5071,JNE3629-KR-XL,KURTA,XL,Green,2.0
5072,JNE3629-KR-XS,KURTA,XS,Green,21.0
5073,JNE3629-KR-XXL,KURTA,XXL,Green,1.0
5074,JNE3629-KR-XXXL,KURTA,XXXL,Green,7.0
5075,JNE3630-KR-L,KURTA,L,Blue,11.0
5076,JNE3630-KR-M,KURTA,M,Blue,9.0
5077,JNE3630-KR-S,KURTA,S,Blue,16.0
5078,JNE3630-KR-XL,KURTA,XL,Blue,8.0
5079,JNE3630-KR-XS,KURTA,XS,Blue,17.0
5080,JNE3630-KR-XXL,KURTA,XXL,Blue,4.0
5081,JNE3630-KR-XXXL,KURTA,XXXL,Blue,4.0
5082,JNE3631-DR-L,DRESS,L,Blue,1.0
5083,JNE3631-DR-M,DRESS,M,Blue,2.0
5084,JNE3631-DR-S,DRESS,S,Blue,5.0
5085,JNE3631-DR-XL,DRESS,XL,Blue,2.0
5086,JNE3631-DR-XS,DRESS,XS,Blue,4.0
5087,JNE3631-DR-XXL,DRESS,XXL,Blue,2.0
5088,JNE3631-DR-XXXL,DRESS,XXXL,Blue,2.0
5089,JNE3633-KR-L,KURTA,L,Green,52.0
5090,JNE3633-KR-M,KURTA,M,Green,55.0
5091,JNE3633-KR-S,KURTA,S,Green,30.0
5092,JNE3633-KR-XL,KURTA,XL,Green,27.0
5093,JNE3633-KR-XS,KURTA,XS,Green,8.0
5094,JNE3633-KR-XXL,KURTA,XXL,Green,11.0
5095,JNE3633-KR-XXXL,KURTA,XXXL,Green,13.0
5096,JNE3634-KR-L,KURTA,L,Teal,19.0
5097,JNE3634-KR-M,KURTA,M,Teal,21.0
5098,JNE3634-KR-S,KURTA,S,Teal,54.0
5099,JNE3634-KR-XL,KURTA,XL,Teal,9.0
5100,JNE3634-KR-XS,KURTA,XS,Teal,29.0
5101,JNE3634-KR-XXL,KURTA,XXL,Teal,103.0
5102,JNE3634-KR-XXXL,KURTA,XXXL,Teal,3.0
5103,JNE3635-KR-L,KURTA,L,Maroon,105.0
5104,JNE3635-KR-M,KURTA,M,Maroon,102.0
5105,JNE3635-KR-S,KURTA,S,Maroon,101.0
5106,JNE3635-KR-XL,KURTA,XL,Maroon,88.0
5107,JNE3635-KR-XS,KURTA,XS,Maroon,23.0
5108,JNE3635-KR-XXL,KURTA,XXL,Maroon,87.0
5109,JNE3635-KR-XXXL,KURTA,XXXL,Maroon,7.0
5110,JNE3636-KR-L,KURTA,L,Maroon,51.0
5111,JNE3636-KR-M,KURTA,M,Maroon,62.0
5112,JNE3636-KR-S,KURTA,S,Maroon,14.0
5113,JNE3636-KR-XL,KURTA,XL,Maroon,61.0
5114,JNE3636-KR-XS,KURTA,XS,Maroon,7.0
5115,JNE3636-KR-XXL,KURTA,XXL,Maroon,74.0
5116,JNE3636-KR-XXXL,KURTA,XXXL,Maroon,8.0
5117,JNE3637-KR-L,KURTA,L,Charcoal,2.0
5118,JNE3637-KR-M,KURTA,M,Charcoal,11.0
5119,JNE3637-KR-S,KURTA,S,Charcoal,53.0
5120,JNE3637-KR-XL,KURTA,XL,Charcoal,1.0
5121,JNE3637-KR-XS,KURTA,XS,Charcoal,27.0
5122,JNE3637-KR-XXL,KURTA,XXL,Charcoal,2.0
5123,JNE3637-KR-XXXL,KURTA,XXXL,Charcoal,12.0
5124,JNE3638-KR-L,KURTA,L,Orange,58.0
5125,JNE3638-KR-M,KURTA,M,Orange,72.0
5126,JNE3638-KR-S,KURTA,S,Orange,28.0
5127,JNE3638-KR-XL,KURTA,XL,Orange,73.0
5128,JNE3638-KR-XS,KURTA,XS,Orange,37.0
5129,JNE3638-KR-XXL,KURTA,XXL,Orange,21.0
5130,JNE3638-KR-XXXL,KURTA,XXXL,Orange,29.0
5131,JNE3639-TP-L,TOP,L,Maroon,30.0
5132,JNE3639-TP-M,TOP,M,Maroon,8.0
5133,JNE3639-TP-S,TOP,S,Maroon,10.0
5134,JNE3639-TP-XL,TOP,XL,Maroon,5.0
5135,JNE3639-TP-XS,TOP,XS,Maroon,21.0
5136,JNE3639-TP-XXL,TOP,XXL,Maroon,15.0
5137,,TOP,XXXL,Maroon,1.0
5138,JNE3640-TP-L,TOP,L,Green,61.0
5139,JNE3640-TP-M,TOP,M,Green,56.0
5140,JNE3640-TP-S,TOP,S,Green,6.0
5141,JNE3640-TP-XL,TOP,XL,Green,6.0
5142,JNE3640-TP-XS,TOP,XS,Green,18.0
5143,JNE3640-TP-XXL,TOP,XXL,Green,3.0
5144,JNE3641-TP-L,TOP,L,Black,0.0
5145,JNE3641-TP-M,TOP,M,Black,0.0
5146,JNE3641-TP-S,TOP,S,Black,4.0
5147,JNE3641-TP-XL,TOP,XL,Black,0.0
5148,JNE3641-TP-XS,TOP,XS,Black,3.0
5149,JNE3641-TP-XXL,TOP,XXL,Black,2.0
5150,JNE3642-TP-L,TOP,L,Peach,2.0
5151,JNE3642-TP-M,TOP,M,Peach,0.0
5152,JNE3642-TP-S,TOP,S,Peach,0.0
5153,JNE3642-TP-XL,TOP,XL,Peach,3.0
5154,JNE3642-TP-XS,TOP,XS,Peach,3.0
5155,JNE3642-TP-XXL,TOP,XXL,Peach,3.0
5156,JNE3643-TP-L,TOP,L,Cream,0.0
5157,JNE3643-TP-M,TOP,M,Cream,1.0
5158,JNE3643-TP-S,TOP,S,Cream,2.0
5159,JNE3643-TP-XL,TOP,XL,Cream,2.0
5160,JNE3643-TP-XS,TOP,XS,Cream,4.0
5161,JNE3643-TP-XXL,TOP,XXL,Cream,2.0
5162,JNE3644-TP-L,TOP,L,Blue,1.0
5163,JNE3644-TP-M,TOP,M,Blue,0.0
5164,JNE3644-TP-S,TOP,S,Blue,1.0
5165,JNE3644-TP-XL,TOP,XL,Blue,3.0
5166,JNE3644-TP-XS,TOP,XS,Blue,1.0
5167,JNE3644-TP-XXL,TOP,XXL,Blue,3.0
5168,JNE3645-TP-L,TOP,L,Red,205.0
5169,JNE3645-TP-M,TOP,M,Red,214.0
5170,JNE3645-TP-S,TOP,S,Red,315.0
5171,JNE3645-TP-XL,TOP,XL,Red,81.0
5172,JNE3645-TP-XS,TOP,XS,Red,288.0
5173,JNE3645-TP-XXL,TOP,XXL,Red,99.0
5174,,TOP,XXXL,Red,0.0
5175,JNE3647-TP-L,TOP,L,Pink,1.0
5176,JNE3647-TP-M,TOP,M,Pink,2.0
5177,JNE3647-TP-S,TOP,S,Pink,2.0
5178,JNE3647-TP-XL,TOP,XL,Pink,1.0
5179,JNE3647-TP-XS,TOP,XS,Pink,6.0
5180,JNE3647-TP-XXL,TOP,XXL,Pink,1.0
5181,JNE3648-TP-L,TOP,L,Cream,6.0
5182,JNE3648-TP-M,TOP,M,Cream,3.0
5183,JNE3648-TP-S,TOP,S,Cream,7.0
5184,JNE3648-TP-XL,TOP,XL,Cream,5.0
5185,JNE3648-TP-XS,TOP,XS,Cream,4.0
5186,JNE3648-TP-XXL,TOP,XXL,Cream,7.0
5187,JNE3649-TP-L,TOP,L,Black,1.0
5188,JNE3649-TP-M,TOP,M,Black,0.0
5189,JNE3649-TP-S,TOP,S,Black,2.0
5190,JNE3649-TP-XL,TOP,XL,Black,3.0
5191,JNE3649-TP-XS,TOP,XS,Black,4.0
5192,JNE3649-TP-XXL,TOP,XXL,Black,2.0
5193,JNE3651-TP-L,TOP,L,Maroon,19.0
5194,JNE3651-TP-M,TOP,M,Maroon,7.0
5195,JNE3651-TP-S,TOP,S,Maroon,11.0
5196,JNE3651-TP-XL,TOP,XL,Maroon,3.0
5197,JNE3651-TP-XS,TOP,XS,Maroon,19.0
5198,JNE3651-TP-XXL,TOP,XXL,Maroon,6.0
5199,JNE3652-TP-L,TOP,L,OFF WHITE,9.0
5200,JNE3652-TP-M,TOP,M,OFF WHITE,3.0
5201,JNE3652-TP-S,TOP,S,OFF WHITE,2.0
5202,JNE3652-TP-XL,TOP,XL,OFF WHITE,5.0
5203,JNE3652-TP-XS,TOP,XS,OFF WHITE,2.0
5204,JNE3652-TP-XXL,TOP,XXL,OFF WHITE,4.0
5205,JNE3652-TP-XXXL,TOP,XXXL,OFF WHITE,1.0
5206,JNE3653-TP-L,TOP,L,Cream,2.0
5207,JNE3653-TP-M,TOP,M,Cream,1.0
5208,JNE3653-TP-S,TOP,S,Cream,0.0
5209,JNE3653-TP-XL,TOP,XL,Cream,4.0
5210,JNE3653-TP-XS,TOP,XS,Cream,3.0
5211,JNE3653-TP-XXL,TOP,XXL,Cream,3.0
5212,JNE3654-TP-L,TOP,L,Blue,7.0
5213,JNE3654-TP-M,TOP,M,Blue,4.0
5214,JNE3654-TP-S,TOP,S,Blue,2.0
5215,JNE3654-TP-XL,TOP,XL,Blue,11.0
5216,JNE3654-TP-XS,TOP,XS,Blue,3.0
5217,JNE3654-TP-XXL,TOP,XXL,Blue,4.0
5218,JNE3655-TP-L,TOP,L,Blue,27.0
5219,JNE3655-TP-M,TOP,M,Blue,1.0
5220,JNE3655-TP-S,TOP,S,Blue,12.0
5221,JNE3655-TP-XL,TOP,XL,Blue,33.0
5222,JNE3655-TP-XS,TOP,XS,Blue,8.0
5223,JNE3655-TP-XXL,TOP,XXL,Blue,35.0
5224,JNE3656-TP-L,TOP,L,Black,70.0
5225,JNE3656-TP-M,TOP,M,Black,52.0
5226,JNE3656-TP-S,TOP,S,Black,49.0
5227,JNE3656-TP-XL,TOP,XL,Black,67.0
5228,JNE3656-TP-XS,TOP,XS,Black,26.0
5229,JNE3656-TP-XXL,TOP,XXL,Black,54.0
5230,JNE3657-TP-L,TOP,L,Black,2.0
5231,JNE3657-TP-M,TOP,M,Black,2.0
5232,JNE3657-TP-S,TOP,S,Black,0.0
5233,JNE3657-TP-XL,TOP,XL,Black,2.0
5234,JNE3657-TP-XS,TOP,XS,Black,3.0
5235,JNE3657-TP-XXL,TOP,XXL,Black,2.0
5236,,TOP,XXXL,Black,0.0
5237,JNE3658-TP-L,TOP,L,White,6.0
5238,JNE3658-TP-M,TOP,M,White,3.0
5239,JNE3658-TP-S,TOP,S,White,5.0
5240,JNE3658-TP-XL,TOP,XL,White,21.0
5241,JNE3658-TP-XS,TOP,XS,White,2.0
5242,JNE3658-TP-XXL,TOP,XXL,White,4.0
5243,JNE3659-TP-L,TOP,L,Teal,29.0
5244,JNE3659-TP-M,TOP,M,Teal,123.0
5245,JNE3659-TP-S,TOP,S,Teal,77.0
5246,JNE3659-TP-XL,TOP,XL,Teal,76.0
5247,JNE3659-TP-XS,TOP,XS,Teal,12.0
5248,JNE3659-TP-XXL,TOP,XXL,Teal,47.0
5249,JNE3660-TP-L,TOP,L,Sky Blue,16.0
5250,JNE3660-TP-M,TOP,M,Sky Blue,11.0
5251,JNE3660-TP-S,TOP,S,Sky Blue,17.0
5252,JNE3660-TP-XL,TOP,XL,Sky Blue,19.0
5253,JNE3660-TP-XS,TOP,XS,Sky Blue,10.0
5254,JNE3660-TP-XXL,TOP,XXL,Sky Blue,11.0
5255,JNE3661-TP-L,TOP,L,Pink,2.0
5256,JNE3661-TP-M,TOP,M,Pink,0.0
5257,JNE3661-TP-S,TOP,S,Pink,0.0
5258,JNE3661-TP-XL,TOP,XL,Pink,5.0
5259,JNE3661-TP-XS,TOP,XS,Pink,2.0
5260,JNE3661-TP-XXL,TOP,XXL,Pink,5.0
5261,JNE3662-TP-L,TOP,L,Peach,1.0
5262,JNE3662-TP-M,TOP,M,Peach,2.0
5263,JNE3662-TP-S,TOP,S,Peach,4.0
5264,JNE3662-TP-XL,TOP,XL,Peach,2.0
5265,JNE3662-TP-XS,TOP,XS,Peach,6.0
5266,JNE3662-TP-XXL,TOP,XXL,Peach,4.0
5267,JNE3663-TP-L,TOP,L,Grey,2.0
5268,JNE3663-TP-M,TOP,M,Grey,3.0
5269,JNE3663-TP-S,TOP,S,Grey,1.0
5270,JNE3663-TP-XL,TOP,XL,Grey,1.0
5271,JNE3663-TP-XS,TOP,XS,Grey,0.0
5272,JNE3663-TP-XXL,TOP,XXL,Grey,2.0
5273,JNE3664-TP-L,TOP,L,Green,2.0
5274,JNE3664-TP-M,TOP,M,Green,2.0
5275,JNE3664-TP-S,TOP,S,Green,8.0
5276,JNE3664-TP-XL,TOP,XL,Green,2.0
5277,JNE3664-TP-XS,TOP,XS,Green,11.0
5278,JNE3664-TP-XXL,TOP,XXL,Green,0.0
5279,JNE3665-TP-L,TOP,L,Grey,43.0
5280,JNE3665-TP-M,TOP,M,Grey,39.0
5281,JNE3665-TP-S,TOP,S,Grey,1.0
5282,JNE3665-TP-XL,TOP,XL,Grey,5.0
5283,JNE3665-TP-XS,TOP,XS,Grey,8.0
5284,JNE3665-TP-XXL,TOP,XXL,Grey,5.0
5285,JNE3666-TP-L,TOP,L,Beige,2.0
5286,JNE3666-TP-M,TOP,M,Beige,2.0
5287,JNE3666-TP-S,TOP,S,Beige,3.0
5288,JNE3666-TP-XL,TOP,XL,Beige,5.0
5289,JNE3666-TP-XS,TOP,XS,Beige,0.0
5290,JNE3666-TP-XXL,TOP,XXL,Beige,17.0
5291,JNE3667-TP-L,TOP,L,Mustard,3.0
5292,JNE3667-TP-M,TOP,M,Mustard,4.0
5293,JNE3667-TP-S,TOP,S,Mustard,6.0
5294,JNE3667-TP-XL,TOP,XL,Mustard,7.0
5295,JNE3667-TP-XS,TOP,XS,Mustard,5.0
5296,JNE3667-TP-XXL,TOP,XXL,Mustard,4.0
5297,JNE3668-TP-L,TOP,L,Maroon,2.0
5298,JNE3668-TP-M,TOP,M,Maroon,7.0
5299,JNE3668-TP-S,TOP,S,Maroon,6.0
5300,JNE3668-TP-XL,TOP,XL,Maroon,2.0
5301,JNE3668-TP-XS,TOP,XS,Maroon,13.0
5302,JNE3668-TP-XXL,TOP,XXL,Maroon,2.0
5303,JNE3669-TU-L,TUNIC,L,Blue,1.0
5304,JNE3669-TU-M,TUNIC,M,Blue,2.0
5305,JNE3669-TU-S,TUNIC,S,Blue,3.0
5306,JNE3669-TU-XL,TUNIC,XL,Blue,3.0
5307,JNE3669-TU-XS,TUNIC,XS,Blue,2.0
5308,JNE3669-TU-XXL,TUNIC,XXL,Blue,3.0
5309,JNE3669-TU-XXXL,TUNIC,XXXL,Blue,3.0
5310,JNE3670-TU-L,TUNIC,L,White,3.0
5311,JNE3670-TU-M,TUNIC,M,White,2.0
5312,JNE3670-TU-S,TUNIC,S,White,3.0
5313,JNE3670-TU-XL,TUNIC,XL,White,4.0
5314,JNE3670-TU-XS,TUNIC,XS,White,5.0
5315,JNE3670-TU-XXL,TUNIC,XXL,White,2.0
5316,JNE3670-TU-XXXL,TUNIC,XXXL,White,2.0
5317,JNE3671-TU-L,TUNIC,L,Pink,3.0
5318,JNE3671-TU-M,TUNIC,M,Pink,7.0
5319,JNE3671-TU-S,TUNIC,S,Pink,8.0
5320,JNE3671-TU-XL,TUNIC,XL,Pink,14.0
5321,JNE3671-TU-XS,TUNIC,XS,Pink,4.0
5322,JNE3671-TU-XXL,TUNIC,XXL,Pink,3.0
5323,JNE3671-TU-XXXL,TUNIC,XXXL,Pink,6.0
5324,JNE3672-TU-L,TOP,L,Red,2.0
5325,JNE3672-TU-M,TOP,M,Red,1.0
5326,JNE3672-TU-S,TOP,S,Red,3.0
5327,JNE3672-TU-XL,TOP,XL,Red,0.0
5328,JNE3672-TU-XS,TOP,XS,Red,10.0
5329,JNE3672-TU-XXL,TOP,XXL,Red,3.0
5330,JNE3672-TU-XXXL,TOP,XXXL,Red,3.0
5331,JNE3673-TU-L,TOP,L,Mustard,1.0
5332,JNE3673-TU-M,TOP,M,Mustard,6.0
5333,JNE3673-TU-S,TOP,S,Mustard,3.0
5334,JNE3673-TU-XL,TOP,XL,Mustard,3.0
5335,JNE3673-TU-XS,TOP,XS,Mustard,11.0
5336,JNE3673-TU-XXL,TOP,XXL,Mustard,2.0
5337,JNE3673-TU-XXXL,TOP,XXXL,Mustard,2.0
5338,JNE3674-TU-L,TOP,L,Black,29.0
5339,JNE3674-TU-M,TOP,M,Black,130.0
5340,JNE3674-TU-S,TOP,S,Black,12.0
5341,JNE3674-TU-XL,TOP,XL,Black,63.0
5342,JNE3674-TU-XS,TOP,XS,Black,9.0
5343,JNE3674-TU-XXL,TOP,XXL,Black,38.0
5344,JNE3674-TU-XXXL,TOP,XXXL,Black,32.0
5345,JNE3675-TU-L,TUNIC,L,Pink,37.0
5346,JNE3675-TU-M,TUNIC,M,Pink,16.0
5347,JNE3675-TU-S,TUNIC,S,Pink,30.0
5348,JNE3675-TU-XL,TUNIC,XL,Pink,23.0
5349,JNE3675-TU-XS,TUNIC,XS,Pink,20.0
5350,JNE3675-TU-XXL,TUNIC,XXL,Pink,17.0
5351,JNE3675-TU-XXXL,TUNIC,XXXL,Pink,35.0
5352,JNE3676-TU-L,TUNIC,L,Red,79.0
5353,JNE3676-TU-M,TUNIC,M,Red,4.0
5354,JNE3676-TU-S,TUNIC,S,Red,42.0
5355,JNE3676-TU-XL,TUNIC,XL,Red,43.0
5356,JNE3676-TU-XS,TUNIC,XS,Red,10.0
5357,JNE3676-TU-XXL,TUNIC,XXL,Red,4.0
5358,JNE3676-TU-XXXL,TUNIC,XXXL,Red,1.0
5359,JNE3678-TU-L,TUNIC,L,Blue,3.0
5360,JNE3678-TU-M,TUNIC,M,Blue,2.0
5361,JNE3678-TU-S,TUNIC,S,Blue,7.0
5362,JNE3678-TU-XL,TUNIC,XL,Blue,4.0
5363,JNE3678-TU-XS,TUNIC,XS,Blue,7.0
5364,JNE3678-TU-XXL,TUNIC,XXL,Blue,3.0
5365,JNE3678-TU-XXXL,TUNIC,XXXL,Blue,3.0
5366,JNE3679-TU-L,TUNIC,L,Blue,3.0
5367,JNE3679-TU-M,TUNIC,M,Blue,1.0
5368,JNE3679-TU-S,TUNIC,S,Blue,2.0
5369,JNE3679-TU-XL,TUNIC,XL,Blue,2.0
5370,JNE3679-TU-XS,TUNIC,XS,Blue,2.0
5371,JNE3679-TU-XXL,TUNIC,XXL,Blue,2.0
5372,JNE3679-TU-XXXL,TUNIC,XXXL,Blue,2.0
5373,JNE3680-TU-L,TUNIC,L,Grey,157.0
5374,JNE3680-TU-M,TUNIC,M,Grey,106.0
5375,JNE3680-TU-S,TUNIC,S,Grey,73.0
5376,JNE3680-TU-XL,TUNIC,XL,Grey,145.0
5377,JNE3680-TU-XS,TUNIC,XS,Grey,51.0
5378,JNE3680-TU-XXL,TUNIC,XXL,Grey,78.0
5379,JNE3680-TU-XXXL,TUNIC,XXXL,Grey,9.0
5380,JNE3683-TU-L,TUNIC,L,Pink,0.0
5381,JNE3683-TU-M,TUNIC,M,Pink,2.0
5382,JNE3683-TU-S,TUNIC,S,Pink,1.0
5383,JNE3683-TU-XL,TUNIC,XL,Pink,1.0
5384,JNE3683-TU-XS,TUNIC,XS,Pink,7.0
5385,JNE3683-TU-XXL,TUNIC,XXL,Pink,2.0
5386,JNE3683-TU-XXXL,TUNIC,XXXL,Pink,3.0
5387,JNE3684-TU-L,TUNIC,L,Red,2.0
5388,JNE3684-TU-M,TUNIC,M,Red,3.0
5389,JNE3684-TU-S,TUNIC,S,Red,5.0
5390,JNE3684-TU-XL,TUNIC,XL,Red,2.0
5391,JNE3684-TU-XS,TUNIC,XS,Red,9.0
5392,JNE3684-TU-XXL,TUNIC,XXL,Red,0.0
5393,JNE3684-TU-XXXL,TUNIC,XXXL,Red,1.0
5394,JNE3686-TU-L,TUNIC,L,White,3.0
5395,JNE3686-TU-M,TUNIC,M,White,2.0
5396,JNE3686-TU-S,TUNIC,S,White,3.0
5397,JNE3686-TU-XL,TUNIC,XL,White,2.0
5398,JNE3686-TU-XS,TUNIC,XS,White,1.0
5399,JNE3686-TU-XXL,TUNIC,XXL,White,5.0
5400,JNE3686-TU-XXXL,TUNIC,XXXL,White,2.0
5401,JNE3687-TU-L,TUNIC,L,Black,37.0
5402,JNE3687-TU-M,TUNIC,M,Black,41.0
5403,JNE3687-TU-S,TUNIC,S,Black,35.0
5404,JNE3687-TU-XL,TUNIC,XL,Black,9.0
5405,JNE3687-TU-XS,TUNIC,XS,Black,19.0
5406,JNE3687-TU-XXL,TUNIC,XXL,Black,11.0
5407,JNE3687-TU-XXXL,TUNIC,XXXL,Black,22.0
5408,JNE3688-TU-L,TUNIC,L,Green,38.0
5409,JNE3688-TU-M,TUNIC,M,Green,49.0
5410,JNE3688-TU-S,TUNIC,S,Green,57.0
5411,JNE3688-TU-XL,TUNIC,XL,Green,39.0
5412,JNE3688-TU-XS,TUNIC,XS,Green,2.0
5413,JNE3688-TU-XXL,TUNIC,XXL,Green,22.0
5414,JNE3688-TU-XXXL,TUNIC,XXXL,Green,22.0
5415,JNE3689-TU-L,TUNIC,L,Navy Blue,0.0
5416,JNE3689-TU-M,TUNIC,M,Navy Blue,3.0
5417,JNE3689-TU-S,TUNIC,S,Navy Blue,3.0
5418,JNE3689-TU-XL,TUNIC,XL,Navy Blue,17.0
5419,JNE3689-TU-XS,TUNIC,XS,Navy Blue,3.0
5420,JNE3689-TU-XXL,TUNIC,XXL,Navy Blue,12.0
5421,JNE3689-TU-XXXL,TUNIC,XXXL,Navy Blue,15.0
5422,JNE3690-TU-L,TUNIC,L,Maroon,38.0
5423,JNE3690-TU-M,TUNIC,M,Maroon,51.0
5424,JNE3690-TU-S,TUNIC,S,Maroon,144.0
5425,JNE3690-TU-XL,TUNIC,XL,Maroon,38.0
5426,JNE3690-TU-XS,TUNIC,XS,Maroon,105.0
5427,JNE3690-TU-XXL,TUNIC,XXL,Maroon,11.0
5428,JNE3690-TU-XXXL,TUNIC,XXXL,Maroon,6.0
5429,JNE3691-TU-L,TUNIC,L,Maroon,9.0
5430,JNE3691-TU-M,TUNIC,M,Maroon,7.0
5431,JNE3691-TU-S,TUNIC,S,Maroon,6.0
5432,JNE3691-TU-XL,TUNIC,XL,Maroon,3.0
5433,JNE3691-TU-XS,TUNIC,XS,Maroon,11.0
5434,JNE3691-TU-XXL,TUNIC,XXL,Maroon,6.0
5435,JNE3691-TU-XXXL,TUNIC,XXXL,Maroon,12.0
5436,JNE3693-KR-L,KURTA,L,Grey,1.0
5437,JNE3693-KR-M,KURTA,M,Grey,2.0
5438,JNE3693-KR-S,KURTA,S,Grey,2.0
5439,JNE3693-KR-XL,KURTA,XL,Grey,1.0
