id_hecho,order_id,id_fecha,id_producto,id_estado,id_canal,id_tipo_venta,qty,amount
69416,408-7079557-4378747,1,6065,2,1,1,1,771.0
69417,403-9828038-2692323,1,7036,3,1,1,1,517.0
69418,407-9762503-3641153,1,3778,3,1,2,1,471.0
69419,404-7984064-4101155,1,3380,3,1,2,1,382.0
69420,405-4696998-2620369,1,613,3,1,1,1,696.0
69421,406-6696095-0645905,1,4305,2,1,2,1,301.0
69422,407-9363091-9191565,1,1198,3,1,2,1,423.0
69423,407-2707411-9806745,1,9067,3,1,2,1,499.0
69424,403-4813964-7277139,1,9139,3,1,4,1,1399.0
69425,403-9519466-5017103,1,2835,1,1,1,0,856.19
69426,403-8490574-2999550,1,2835,1,1,1,0,856.19
69427,404-9357823-2723543,1,1948,1,1,3,0,0.0
69428,402-5887537-2105915,1,7031,3,1,1,1,517.0
69429,402-8932306-3679552,1,5596,3,1,2,1,301.0
69430,406-9135668-4586754,1,4223,3,1,2,1,380.0
69431,406-8406483-1758747,1,8869,3,1,4,1,1399.0
69432,405-7050294-4502722,1,2311,3,1,1,1,518.0
69433,407-2720165-4515562,1,8838,3,1,4,1,1149.0
69434,405-2512424-5141932,1,2311,1,1,3,0,0.0
69435,405-8100879-6409106,1,2153,3,1,4,1,1364.0
69436,408-6317493-6435545,1,4785,1,1,2,1,399.0
69437,403-2463125-2577107,1,4490,3,1,2,1,471.0
69438,404-1456303-8736324,1,8802,2,1,1,1,771.0
69439,405-7161951-9911520,1,8416,3,1,1,1,799.0
69440,171-8851522-5471549,1,5701,2,1,2,1,459.0
69441,171-8851522-5471549,1,3779,2,1,2,1,471.0
69442,406-8111792-5788351,1,1198,3,1,2,1,423.0
69443,405-0890226-6712329,1,4319,3,1,2,1,319.0
69444,404-4770256-7781103,1,3768,3,1,2,1,382.0
69445,402-3215713-5456326,1,6508,3,1,1,1,581.0
69446,407-6824813-4268335,1,609,2,1,1,1,696.0
69447,405-7611402-5333125,1,4319,1,1,3,0,0.0
69448,405-8592894-9930711,1,2483,2,1,1,1,989.0
69449,404-5556380-8387541,1,8524,2,1,4,1,1238.0
69450,405-9219467-1403508,1,8659,3,1,1,1,771.0
69451,408-8983348-1791518,1,1236,2,1,1,1,545.0
69452,408-4448488-5996369,1,2505,2,1,1,1,899.0
69453,408-4448488-5996369,1,2512,2,1,1,1,825.0
69454,408-0821998-3461930,1,6413,3,1,1,1,614.0
69455,171-4093689-5726722,1,1897,2,1,1,1,599.0
69456,402-3566670-1939505,1,4317,1,1,2,0,303.81
69457,402-3566670-1939505,1,4393,1,1,2,0,286.67
69458,402-1770004-2909168,1,5593,1,1,2,1,301.0
69459,406-2161426-9966724,1,7076,3,1,2,1,455.0
69460,405-8768157-8993950,1,6065,2,1,1,1,771.0
69461,408-8118365-6948301,1,3934,3,1,2,1,435.0
69462,402-6287956-9011519,1,4098,3,1,1,1,517.0
69463,403-8272728-6852326,1,6065,2,1,1,1,771.0
69464,403-8272728-6852326,1,7755,2,1,1,1,759.0
69465,402-0819931-9305161,1,2505,2,1,1,1,899.0
69466,407-1796531-2837910,1,5920,1,1,3,0,0.0
69467,407-1796531-2837910,1,5011,1,1,3,0,0.0
69468,405-7606596-0485952,1,8258,3,1,1,1,788.0
69469,404-2202146-4399564,1,3934,3,1,2,1,435.0
69470,407-6650771-4661959,1,2497,3,1,1,1,545.0
69471,408-1729965-4367507,1,5801,3,1,2,1,376.0
69472,403-4546467-0654712,1,5966,3,1,1,1,517.0
69473,404-5356162-5371504,1,5097,3,1,1,1,544.0
69474,407-5162078-3445963,1,7111,2,1,1,1,613.0
69475,405-1373310-9142757,1,7111,2,1,1,1,613.0
69476,404-7719727-2852320,1,2833,3,1,1,1,899.0
69477,403-9765998-8013102,1,6067,2,1,1,1,771.0
69478,403-2734608-1790701,1,8797,2,1,1,1,999.0
69479,404-2209431-2122753,1,2148,3,1,4,1,1364.0
69480,404-6308343-2895518,1,6665,1,1,1,1,625.0
69481,405-8897315-5384304,1,6508,3,1,1,1,581.0
69482,405-3157241-5407502,1,8406,3,1,1,1,736.0
69483,405-7349497-7502745,1,1111,2,1,2,1,399.0
69484,403-6301974-8246733,1,8797,1,1,1,0,951.43
69485,404-8163404-6617129,1,8624,3,1,1,1,560.0
69486,406-2582099-1375555,1,6069,2,1,1,1,771.0
69487,407-0621983-1105934,1,5213,2,1,2,1,371.0
69488,407-7787849-8556336,1,4165,1,1,2,0,286.67
69489,403-2324964-6379539,1,3335,3,1,2,1,301.0
69490,402-6573917-4242720,1,2691,2,1,4,1,1369.0
69491,408-2303826-4303565,1,6207,3,1,2,1,449.0
69492,402-4256489-4775558,1,6042,4,1,2,1,355.0
69493,402-1521092-5850700,1,2693,3,1,4,1,1369.0
69494,405-3609501-8229122,1,8799,2,1,1,1,999.0
69495,171-9739413-1961111,1,1453,2,1,2,1,399.0
69496,404-1437503-0119552,1,6065,2,1,1,1,771.0
69497,171-4454250-1620332,1,6300,2,1,2,1,399.0
69498,405-1356730-8598722,1,7785,2,1,1,1,699.0
69499,403-5811599-2005915,1,6290,1,1,1,0,507.62
69500,404-3685615-9506716,1,8897,3,1,1,1,696.0
69501,408-3749814-9736355,1,5978,2,1,1,1,517.0
69502,406-0278264-1784319,1,9035,2,1,1,1,999.0
69503,403-8609767-9622730,1,6385,2,1,1,1,666.0
69504,402-2011480-4057934,1,8113,3,1,1,1,773.0
69505,403-7301200-0826702,1,7471,3,1,1,1,847.0
69506,405-5662696-4278712,1,6067,2,1,1,1,771.0
69507,405-6127168-7834746,1,8855,3,1,4,1,1299.0
69508,407-1634088-6331532,1,5422,3,1,1,1,545.0
69509,403-5193563-2386757,1,8806,2,1,1,1,771.0
69510,402-0931849-7191503,1,3778,3,1,2,1,471.0
69511,404-7093750-6408322,1,1989,3,1,1,1,949.0
69512,408-7304435-2235565,1,4290,2,1,2,1,399.0
69513,408-7304435-2235565,1,6065,2,1,1,1,771.0
69514,408-1305164-0108338,1,8644,3,1,1,1,967.0
69515,405-8521120-6139567,1,6093,1,1,3,0,0.0
69516,405-2433399-4973123,1,6093,2,1,1,1,771.0
69517,408-8568784-6452363,1,8047,2,1,1,1,545.0
69518,402-5056056-4633110,1,2232,3,1,1,1,534.0
69519,405-8801309-6654711,1,610,3,1,1,1,696.0
69520,407-3873691-6766712,1,5695,1,1,2,1,459.0
69521,404-6064013-0065937,1,1212,3,1,1,1,574.0
69522,408-1981112-6565955,1,5806,2,1,2,1,0.0
69523,402-2275592-2967551,1,8356,2,1,2,1,499.0
69524,405-0274392-7636361,1,8134,3,1,1,1,775.0
69525,408-5875037-7317921,1,8316,4,1,4,1,1338.0
69526,408-2107852-0816352,1,627,4,1,1,1,899.0
69527,405-5402198-8813122,1,659,3,1,1,1,999.0
69528,408-7068072-9018764,1,6099,2,1,2,1,487.0
69529,408-6351952-9238736,1,2189,3,1,4,1,1072.0
69530,403-5495191-6197136,1,8466,3,1,4,1,1186.0
69531,171-8262225-5971509,1,3935,3,1,2,1,435.0
69532,171-0423127-0353967,1,1453,2,1,2,1,399.0
69533,403-6927528-0474764,1,8448,3,1,1,1,799.0
69534,171-0123479-4881910,1,6131,3,1,1,1,545.0
69535,171-7654354-1947557,1,4489,2,1,2,1,471.0
69536,171-6600771-3537108,1,8327,3,1,4,1,1523.0
69537,171-6600771-3537108,1,5722,3,1,2,1,432.0
69538,171-0294800-2661943,1,1979,2,1,4,1,1186.0
69539,402-2421645-1372343,1,8322,3,1,4,1,1523.0
69540,406-1155768-9520357,1,1248,3,1,1,1,529.0
69541,407-7489795-3598732,1,2515,2,1,1,1,690.0
69542,405-3293593-5965145,1,6068,2,1,1,1,771.0
69543,405-6135605-8174704,1,2547,3,1,1,1,574.0
69544,408-4709803-3406713,1,1236,1,1,1,0,519.05
69545,403-9359206-6737138,1,8144,3,1,1,1,612.0
69546,406-6895979-2889150,1,6085,2,1,1,1,771.0
69547,406-6895979-2889150,1,6064,2,1,1,1,771.0
69548,404-6595570-8517939,1,3507,2,1,2,1,382.0
69549,404-6595570-8517939,1,7471,2,1,1,1,847.0
69550,402-7615124-9819565,1,6109,2,1,2,1,487.0
69551,403-1142129-9939505,1,8351,3,1,4,1,1099.0
69552,408-8464951-8077142,1,2543,2,1,1,1,574.0
69553,402-0202474-0024308,1,2095,3,1,1,1,725.0
69554,406-9034429-5537952,1,7785,2,1,1,1,699.0
69555,402-6955750-8885146,1,4477,1,1,1,1,635.0
69556,408-4655607-6408344,1,1242,3,1,2,1,0.0
69557,407-1983040-4051507,1,3776,3,1,2,1,471.0
69558,406-6586202-1209123,1,5974,3,1,1,1,517.0
69559,403-3556439-4521139,1,8586,3,1,1,1,635.0
69560,403-9376551-8117144,1,6207,3,1,2,1,449.0
69561,408-8221104-0867551,1,1236,1,1,1,0,519.05
69562,408-6058145-0031507,1,6813,3,1,1,1,709.0
69563,404-5126332-9265936,1,8717,3,1,1,1,899.0
69564,404-3660487-7497134,1,4176,2,1,2,1,362.0
69565,404-8529509-6210763,1,646,3,1,4,1,1133.0
69566,407-4664354-2179554,1,8886,3,1,1,1,666.0
69567,171-0136416-8497936,1,8256,3,1,1,1,788.0
69568,403-4040018-8637128,1,5009,3,1,2,1,325.0
69569,171-3572061-3603514,1,1898,2,1,1,1,625.0
69570,405-1798748-3866719,1,8464,1,1,3,0,0.0
69571,403-3785707-8036309,1,1631,3,1,2,1,387.0
69572,404-5977456-8058729,1,8910,2,1,4,1,1068.0
69573,403-5378303-8469158,1,8645,2,1,1,1,967.0
69574,403-5378303-8469158,1,7882,2,1,2,1,429.0
69575,403-0574212-7840334,1,7889,3,1,1,1,666.0
69576,408-4918454-9978734,1,7988,3,1,4,1,1132.0
69577,171-3983139-3190726,1,1900,1,1,1,1,625.0
69578,407-9716089-9555516,1,4785,3,1,2,1,399.0
69579,407-4216113-9400344,1,5807,2,1,1,1,568.0
69580,404-8349945-5849148,1,6294,2,1,1,1,533.0
69581,408-6694612-6481147,1,3800,1,1,2,1,382.0
69582,408-7851059-8598725,1,7988,1,1,4,1,1132.0
69583,171-5443703-3113931,1,8896,3,1,1,1,696.0
69584,406-7378028-0048328,1,2309,2,1,1,1,518.0
69585,171-1631350-4747541,1,8260,1,1,1,1,824.0
69586,403-5227104-7875556,1,1453,2,1,2,1,399.0
69587,406-5046141-9701111,1,4787,3,1,2,1,399.0
69588,402-1129713-9295508,1,6890,2,1,1,1,777.0
69589,402-0200494-1527566,1,8900,3,1,1,1,560.0
69590,408-7697092-7624312,1,1250,2,1,1,1,574.0
69591,406-7680604-5439529,1,7222,3,1,1,1,869.0
69592,406-7680604-5439529,1,7186,3,1,1,1,869.0
69593,408-3702993-5977154,1,2097,3,1,1,1,725.0
69594,404-8949309-9029147,1,6294,1,1,3,0,0.0
69595,407-5686237-4733931,1,2514,3,1,1,1,690.0
69596,404-4677915-4449123,1,7074,2,1,2,1,455.0
69597,408-1598919-5722759,1,3805,3,1,2,1,382.0
69598,403-8281612-0614746,1,6994,3,1,1,1,560.0
69599,403-4768745-1869917,1,7008,3,1,2,1,475.0
69600,407-7649652-2821118,1,2311,2,1,1,1,518.0
69601,405-7145742-2440324,1,7003,3,1,2,1,475.0
69602,408-1769486-2399559,1,7658,3,1,1,1,788.0
69603,408-1769486-2399559,1,8697,3,1,1,1,857.0
69604,402-9783541-0071559,1,1495,3,1,1,1,690.0
69605,402-9783541-0071559,1,2478,3,1,1,1,989.0
69606,402-2751345-7487559,1,1835,2,1,1,1,885.0
69607,171-7398787-8441155,1,6999,3,1,1,1,537.0
69608,405-9467656-6493100,1,6066,1,1,1,0,734.29
69609,405-8867643-8501136,1,5338,2,1,1,1,574.0
69610,403-5739204-6474710,1,1885,3,1,1,1,625.0
69611,407-9457038-0913163,1,1955,2,1,4,1,1238.0
69612,407-8397219-0398702,1,9070,3,1,2,1,499.0
69613,408-6260590-3989935,1,6069,2,1,1,1,771.0
69614,402-4022205-1346750,1,3775,3,1,2,1,471.0
69615,171-6381578-4051518,1,1898,1,1,1,0,595.24
69616,407-9765611-4889108,1,8573,2,1,1,1,999.0
69617,407-8705329-3521113,1,1068,3,1,1,1,833.0
69618,402-3298566-9210746,1,2460,3,1,1,1,668.0
69619,402-9959476-4572328,1,8943,2,1,1,1,629.0
69620,171-3627613-3901148,1,5593,3,1,2,1,301.0
69621,408-2917457-1406744,1,6824,3,1,1,1,665.0
69622,408-1168482-8727501,1,6908,3,1,1,1,709.0
69623,408-1168482-8727501,1,6860,3,1,1,1,590.0
69624,407-9070035-1725120,1,6812,3,1,1,1,655.0
69625,403-4288675-1087503,1,613,1,1,3,0,0.0
69626,408-8264703-7192351,1,6177,3,1,2,1,475.0
69627,402-8432932-1807563,1,606,3,1,4,1,1186.0
69628,406-6163112-9624304,1,3940,1,1,2,1,301.0
69629,408-5341602-9834754,1,1890,2,1,1,1,665.0
69630,404-2955924-3363505,1,8721,3,1,1,1,899.0
69631,403-7774774-7229939,1,612,1,1,3,0,0.0
69632,405-2737311-2711558,1,6068,1,1,3,0,0.0
69633,406-5789305-8762730,1,8585,2,1,1,1,635.0
69634,405-9021151-3878715,1,2614,2,1,1,1,635.0
69635,171-1118298-6921103,1,2528,3,1,1,1,665.0
69636,405-8483358-1361919,1,4274,3,1,1,1,523.0
69637,402-0892067-6043551,1,9017,3,1,1,1,999.0
69638,408-9872668-6247500,1,5905,3,1,2,1,449.0
69639,404-7472577-6401148,1,6081,1,1,1,0,634.29
69640,405-6857393-7614757,1,8717,3,1,1,1,899.0
69641,407-8392107-1425941,1,8910,4,1,4,1,1068.0
69642,406-5183297-7801902,1,2481,2,1,1,1,989.0
69643,406-1546888-6049943,1,2478,3,1,1,1,989.0
69644,407-8574813-1637100,1,838,3,1,1,1,631.0
69645,407-0555360-8361959,1,7755,2,1,1,1,759.0
69646,406-1498954-9481126,1,1889,3,1,1,1,665.0
69647,407-8287379-1037116,1,1548,3,1,2,1,373.0
69648,407-8931375-8612361,1,8071,1,1,2,1,457.0
69649,403-2562999-4229943,1,2438,3,1,1,1,852.0
69650,171-2788221-0859549,1,3779,2,1,2,1,471.0
69651,404-2834371-8537106,1,4660,3,1,2,1,487.0
69652,406-5365098-2315527,1,1456,2,1,2,1,399.0
69653,405-1262678-9826730,1,8717,1,1,3,0,0.0
69654,405-4940842-2975554,1,3651,3,1,2,1,499.0
69655,403-2644493-3913934,1,2438,1,1,3,0,0.0
69656,406-2286249-0413110,1,8260,3,1,1,1,824.0
69657,402-5032683-1853963,1,3778,3,1,2,1,471.0
69658,408-2247076-5901117,1,7078,3,1,2,1,455.0
69659,403-0706797-4720353,1,6065,4,1,1,1,771.0
69660,404-4947992-8734747,1,7761,3,1,1,1,599.0
69661,171-8474077-1929954,1,5343,3,1,1,1,574.0
69662,171-2395389-5880339,1,8836,2,1,4,1,1149.0
69663,404-5610075-7879501,1,6066,2,1,1,1,771.0
69664,407-9255386-2081922,1,1455,2,1,2,1,399.0
69665,405-0337016-9658731,1,7989,3,1,4,1,1132.0
69666,403-1595331-5909905,1,4793,1,1,3,0,0.0
69667,405-1760150-2633940,1,2525,2,1,1,1,885.0
69668,403-6267405-3393140,1,3951,3,1,2,1,459.0
69669,404-7197690-8195567,1,6065,1,1,3,0,0.0
69670,408-6861609-1357907,1,6065,1,1,1,0,734.29
69671,171-5084733-0742708,1,3934,3,1,2,1,435.0
69672,408-0524816-7032368,1,3933,3,1,2,1,435.0
69673,404-0549842-7170739,1,838,1,1,3,0,0.0
69674,408-8619747-3920322,1,5596,1,1,3,0,0.0
69675,403-9262082-7591501,1,4096,3,1,1,1,517.0
69676,403-5945413-8333923,1,6467,3,1,1,1,721.0
69677,407-5164155-2186750,1,2076,3,1,1,1,854.0
69678,407-4015732-6215531,1,5701,2,1,2,1,459.0
69679,171-2466720-0865950,1,6086,2,1,1,1,771.0
69680,171-2466720-0865950,1,6093,2,1,1,1,771.0
69681,408-7991922-5935517,1,5804,2,1,2,1,376.0
69682,404-7221166-3677944,1,8459,2,1,1,1,888.0
69683,408-7242880-9097928,1,8322,3,1,4,1,1523.0
69684,407-8662763-8200333,1,8932,3,1,1,1,599.0
69685,408-3761084-4988332,1,6065,2,1,1,1,771.0
69686,402-3037041-8839533,1,6068,2,1,1,1,771.0
69687,408-9946010-4745912,1,6070,2,1,1,1,771.0
69688,408-1686892-6695512,1,5527,3,1,1,1,699.0
69689,403-3958847-2591552,1,2555,3,1,2,1,478.0
69690,405-9399087-4743569,1,1544,2,1,2,1,373.0
69691,405-3338754-1017945,1,4393,3,1,2,1,301.0
69692,407-5812332-3741913,1,3686,3,1,2,1,318.0
69693,407-3760471-5904356,1,6027,3,1,2,1,399.0
69694,407-0036279-2293109,1,3959,3,1,2,1,435.0
69695,171-4468971-2165913,1,4658,3,1,2,1,487.0
69696,405-0998166-1612324,1,1499,2,1,1,1,690.0
69697,403-9876970-0037108,1,5610,1,1,2,0,475.24
69698,408-0002003-6263560,1,5096,2,1,1,1,544.0
69699,403-0370913-8550743,1,2039,2,1,1,1,999.0
69700,402-2060869-8521936,1,3934,3,1,2,1,435.0
69701,402-8336157-8751511,1,6514,3,1,1,1,825.0
69702,403-6810674-3925969,1,1957,2,1,4,1,1238.0
69703,404-6243074-4918716,1,3935,1,1,2,1,435.0
69704,405-2402262-4161142,1,2522,2,1,1,1,885.0
69705,408-0723095-2123567,1,5100,3,1,2,1,0.0
69706,408-4073724-0873115,1,9007,2,1,1,1,988.0
69707,407-6559367-9329953,1,7054,2,1,1,1,560.0
69708,407-6559367-9329953,1,6935,2,1,1,1,539.0
69709,406-2478321-3350703,1,8322,3,1,4,1,1523.0
69710,406-8967502-0437149,1,260,3,1,2,1,493.0
69711,406-1057701-7761949,1,1236,2,1,1,1,545.0
69712,403-8469358-7502714,1,8329,3,1,1,1,888.0
69713,171-9051882-0435569,1,6900,3,1,1,1,625.0
69714,406-7182352-0285139,1,841,1,1,3,0,0.0
69715,406-6294068-4790743,1,6819,3,1,1,1,665.0
69716,407-4920207-0593169,1,6491,2,1,2,1,399.0
69717,403-5877862-7822766,1,2841,3,1,1,1,825.0
69718,405-7368160-9853943,1,1236,2,1,1,1,545.0
69719,404-4940923-4397955,1,666,3,1,4,1,1695.0
69720,405-3420451-5230744,1,8886,1,1,3,0,0.0
69721,171-1778909-9018717,1,8189,2,1,1,1,568.0
69722,405-4328595-0752305,1,4965,3,1,2,1,405.0
69723,171-2659139-8711558,1,3701,3,1,2,1,301.0
69724,408-4157696-9096310,1,8796,3,1,1,1,999.0
69725,403-9189700-6316327,1,3508,3,1,2,1,382.0
69726,404-0685041-8985902,1,6066,2,1,1,1,771.0
69727,405-1981075-9391510,1,6068,1,1,1,0,734.29
69728,403-7540099-0982759,1,6662,3,1,1,1,625.0
69729,402-2729442-1778764,1,6066,1,1,3,0,0.0
69730,403-9719456-0268355,1,3934,3,1,2,1,435.0
69731,404-8115113-3968302,1,1958,3,1,4,1,1238.0
69732,171-2073376-3743567,1,8129,3,1,2,1,435.0
69733,404-6800566-3808332,1,6912,3,1,1,1,625.0
69734,404-6681831-4953144,1,6910,3,1,1,1,625.0
69735,403-8829490-1166739,1,8729,3,1,1,1,641.0
69736,406-3603047-8499533,1,1456,2,1,2,1,399.0
69737,408-9602090-8945964,1,8855,3,1,2,1,0.0
69738,408-0555351-5661916,1,612,3,1,1,1,696.0
69739,407-2230500-9173154,1,7763,3,1,1,1,599.0
69740,403-8687649-8921932,1,1719,2,1,2,1,317.0
69741,405-9803391-0373950,1,630,3,1,1,1,899.0
69742,403-1892625-5851523,1,6754,3,1,1,1,633.0
69743,408-5407575-9457955,1,6066,2,1,1,1,771.0
69744,403-6435974-3861159,1,6064,2,1,1,1,771.0
69745,402-1514974-3249140,1,7840,3,1,1,1,759.0
69746,171-5573200-6521908,1,6898,1,1,3,0,0.0
69747,404-1783134-2945945,1,2607,3,1,1,1,635.0
69748,408-8215238-0130719,1,4785,3,1,2,1,0.0
69749,402-3208134-7240305,1,841,2,1,1,1,631.0
69750,402-7422410-0853901,1,644,3,1,4,1,1133.0
69751,402-0542137-1662752,1,2486,3,1,1,1,665.0
69752,405-7300920-9599546,1,2105,3,1,1,1,899.0
69753,404-5622951-8877947,1,3664,3,1,1,1,599.0
69754,406-9472357-8753166,1,3779,1,1,2,0,448.57
69755,407-4275378-2261125,1,6064,2,1,1,1,771.0
69756,407-0669762-3255564,1,8912,2,1,4,1,1068.0
69757,406-3668722-0249164,1,6064,2,1,1,1,771.0
69758,404-5029063-3525906,1,3778,3,1,2,1,471.0
69759,406-5663529-5773937,1,1566,3,1,2,1,315.0
69760,171-4646047-3896325,1,7630,3,1,1,1,803.0
69761,171-2771396-4052369,1,8378,2,1,1,1,685.0
69762,407-9300738-2382708,1,8806,2,1,1,1,771.0
69763,408-7901034-0229924,1,5745,3,1,2,1,0.0
69764,171-5957216-5169901,1,3935,3,1,2,1,435.0
69765,404-8397884-7623524,1,8263,3,1,1,1,824.0
69766,404-5628973-0839505,1,8464,2,1,4,1,1186.0
69767,404-5628973-0839505,1,1976,2,1,4,1,1186.0
69768,407-9717953-5927508,1,963,3,1,4,1,1099.0
69769,171-5309355-2472311,1,7880,4,1,2,1,429.0
69770,408-2178972-5550736,1,8263,3,1,1,1,824.0
69771,404-1458584-8708351,1,8820,3,1,1,1,899.0
69772,171-7865630-1454726,1,7880,1,1,3,0,0.0
69773,408-2446727-4592362,1,3934,3,1,2,1,435.0
69774,402-3397117-6473915,1,2148,3,1,4,1,1364.0
69775,408-2661961-3332342,1,8133,3,1,2,1,0.0
69776,171-6260697-7601931,1,1503,3,1,1,1,825.0
69777,405-4023307-3008336,1,3507,3,1,2,1,382.0
69778,171-6821917-2978759,1,8925,3,1,4,1,1186.0
69779,406-0810536-1862715,1,6085,2,1,1,1,771.0
69780,408-4847211-6602706,1,5717,3,1,2,1,432.0
69781,408-6912783-6774754,1,6784,2,1,1,1,709.0
69782,408-6912783-6774754,1,6808,2,1,1,1,655.0
69783,408-8898468-5534747,1,2652,2,1,1,1,575.0
69784,408-4100224-8800312,1,1178,3,1,4,1,1152.0
69785,407-4426652-0984333,1,5547,3,1,2,1,487.0
69786,408-2853263-5597117,1,3934,3,1,2,1,435.0
69787,405-3057817-8697119,1,3803,3,1,2,1,382.0
69788,405-8391309-8121107,1,8973,3,1,1,1,882.0
69789,405-8391309-8121107,1,8304,3,1,1,1,630.0
69790,171-8173681-4867526,1,2671,2,1,4,1,1063.0
69791,405-1376920-3101955,1,7755,2,1,1,1,759.0
69792,406-6845486-0633902,1,2522,1,1,1,0,842.86
69793,171-6134181-5154720,1,5802,3,1,2,1,376.0
69794,408-7498814-5554713,1,645,1,1,3,0,0.0
69795,403-2827992-6360360,1,3778,3,1,2,1,471.0
69796,403-0353125-8920322,1,6880,3,1,1,1,665.0
69797,171-4528387-8253103,1,2695,2,1,4,1,1369.0
69798,404-9036657-1167566,1,3779,1,1,3,0,0.0
69799,403-9384071-3954704,1,3747,3,1,2,1,399.0
69800,403-8863803-8937938,1,7841,3,1,1,1,759.0
69801,404-9440444-8264347,1,6760,3,1,1,1,709.0
69802,408-1954821-6835539,1,9017,3,1,1,1,999.0
69803,406-6053405-0812350,1,5698,3,1,2,1,459.0
69804,171-5445388-1089119,1,6172,4,1,2,1,449.0
69805,404-7155790-2001901,1,7186,3,1,1,1,869.0
69806,407-0137012-9047549,1,8607,2,1,1,1,999.0
69807,408-3546865-8705915,1,8531,1,1,4,0,1070.54
69808,408-4500165-8984322,1,2043,2,1,4,1,1238.0
69809,402-9402968-6450744,1,6021,2,1,2,1,307.0
69810,402-9402968-6450744,1,5846,2,1,2,1,399.0
69811,408-4007474-0881115,1,9018,2,1,4,1,1186.0
69812,408-3844242-8166713,1,6069,2,1,1,1,771.0
69813,402-4208174-1562711,1,7013,3,1,1,1,537.0
69814,406-4814708-2836314,1,1895,2,1,1,1,599.0
69815,171-3660682-8286731,1,3829,4,1,2,1,301.0
69816,402-0153387-2673931,1,1092,2,1,1,1,653.0
69817,404-1125986-4963549,1,7232,3,1,4,1,1399.0
69818,405-7924520-0052302,1,6179,3,1,2,1,475.0
69819,403-5101426-8601929,1,8321,3,1,4,1,1523.0
69820,171-6844082-3554737,1,7392,4,1,1,1,819.0
69821,404-9198026-6238756,1,6298,3,1,2,1,399.0
69822,404-3992650-7524344,1,5976,3,1,1,1,517.0
69823,407-9810941-2446760,1,8965,3,1,1,1,648.0
69824,408-0727772-0333125,1,7111,3,1,1,1,613.0
69825,406-5632856-3513953,1,6906,3,1,1,1,709.0
69826,405-1348997-7408344,1,3935,3,1,2,1,435.0
69827,171-1697798-3870737,1,5929,1,1,3,0,0.0
69828,403-4722064-4051539,1,4427,1,1,2,1,487.0
69829,171-2049072-9085101,1,1182,2,1,4,1,1299.0
69830,404-9127674-1361120,1,6064,1,1,1,0,734.29
69831,171-0224274-5156300,1,6068,2,1,1,1,771.0
69832,171-0224274-5156300,1,6082,2,1,1,1,666.0
69833,407-8628064-1862743,1,6659,2,1,1,1,625.0
69834,407-8628064-1862743,1,5504,2,1,2,1,475.0
69835,408-0492479-4117108,1,1456,2,1,2,1,399.0
69836,402-0761292-0845939,1,3935,3,1,2,1,435.0
69837,408-7661907-4714765,1,5927,3,1,3,0,0.0
69838,408-7661907-4714765,1,5948,3,1,2,1,325.0
69839,408-7661907-4714765,1,5822,3,1,2,1,301.0
69840,402-2907269-2372317,1,4786,3,1,2,1,399.0
69841,402-1643852-8002739,1,5213,2,1,2,1,371.0
69842,406-3790705-6818767,1,4356,3,1,2,1,301.0
69843,406-5977778-2405166,1,7834,3,1,1,1,668.0
69844,402-2806838-5658762,1,612,3,1,1,1,696.0
69845,402-2669450-1648301,1,8479,3,1,1,1,666.0
69846,402-2669450-1648301,1,8493,3,1,1,1,696.0
69847,402-0659565-3127566,1,8770,3,1,1,1,599.0
69848,406-6096834-1479556,1,7834,1,1,1,1,668.0
69849,404-1922258-7061125,1,8322,3,1,4,1,1523.0
69850,407-7397587-9455560,1,4098,1,1,3,0,0.0
69851,405-3608034-6035547,1,9013,3,1,1,1,999.0
69852,403-1238002-0198721,1,1869,2,1,1,1,599.0
69853,171-6131378-5889160,1,6065,2,1,1,1,771.0
69854,404-9172399-8163530,1,8801,2,1,1,1,771.0
69855,407-7768582-9522742,1,8258,3,1,1,1,788.0
69856,402-1250127-2977129,1,2545,1,1,3,0,0.0
69857,404-4541001-2083545,1,2515,2,1,1,1,690.0
69858,171-7540912-6623558,1,1414,2,1,2,1,499.0
69859,404-2033439-5408332,1,5711,3,1,2,1,459.0
69860,405-1601592-9679540,1,4636,2,1,2,1,368.0
69861,404-6200021-9851509,1,1453,2,1,2,1,399.0
69862,402-6310669-3995540,1,6448,2,1,1,1,513.0
69863,404-1610838-3908346,1,3935,3,1,2,1,435.0
69864,403-0148148-7389922,1,4413,2,1,2,1,345.0
69865,403-0148148-7389922,1,4517,2,1,2,1,487.0
69866,405-8252325-4621109,1,6462,3,1,1,1,721.0
69867,171-8618452-6756356,1,7327,3,1,1,1,686.0
69868,405-9749108-9542746,1,6462,1,1,3,0,0.0
69869,406-9399040-2585956,1,6783,3,1,1,1,709.0
69870,402-7970989-7049942,1,4785,3,1,2,1,399.0
69871,407-4339924-4985120,1,3344,2,1,2,1,359.0
69872,407-4873199-7229103,1,2168,2,1,4,1,1556.0
69873,408-7883354-0672324,1,3779,2,1,2,1,471.0
69874,408-2346131-2629127,1,4274,3,1,1,1,523.0
69875,171-7241481-7497123,1,8901,3,1,1,1,560.0
69876,406-6947833-6939530,1,621,1,1,3,0,0.0
69877,171-5502833-0249929,1,2481,2,1,1,1,989.0
69878,404-7784326-5675525,1,6065,1,1,1,0,734.29
69879,405-8740413-1415513,1,6067,2,1,1,1,771.0
